362_11,0.345346062,0.484486874,0.274701671,1.876849642,2.681861575,0.197374702,0.183770883,3.293317422,0.172792363,1.177804296,0.36849642,0.282577566,0.263245823,0.242004773,0.688782816,0.56778043,1.262529833,0.899761337,0.386634845,0.600954654,0.277804296,0.334128878,0.159427208,0.834844869,1.764916468,1.020286396,0.218138425,0.234606205,0.503341289,0.1575179,0.403579952,1.556085919,0.5424821,0.521718377,0.600238663,0.77875895,0.625536993,0.396420048,0.557279236,0.335799523,0.341527446,0.455131265,0.471837709,0.131277533,0.833039648,0.11938326,1.160058737,0.233039648,0.229368576,0.694713656,0.084434655,0.137004405,0.153597651,0.131571219,0.146402349,0.168135095,0.178854626,0.098531571,0.183994126,0.095301028,0.598091043,0.264757709,1.204992658,1.910132159,0.182966226,1.136417034,0.805433186,0.266960352,0.156387665,0.147283407,0.131571219,0.143759178,0.385315712,0.140675477,0.220558003,0.197063142,0.939353891,Control
362_12,0.311823001,0.477068449,0.249596681,1.815164785,2.529154183,0.196358608,0.194053929,3.286471537,0.180225858,1.240147499,0.320811247,0.264577091,0.247292003,0.231620189,0.684028578,0.540677575,1.230698318,0.885227011,0.35906891,0.602903895,0.259737267,0.334869786,0.161557963,0.805254667,1.683567642,0.968425905,0.209495275,0.277022355,0.49942383,0.143351003,0.391334409,1.551740032,0.509794884,0.537220558,0.551740032,0.777137589,0.613735884,0.389951602,0.537911961,0.316432358,0.3247292,0.442498271,0.448490436,0.134276682,0.871895228,0.11982538,1.180189673,0.233177781,0.242510914,0.727532741,0.087159416,0.130663857,0.150835466,0.130362788,0.149781725,0.17221135,0.179437001,0.104169803,0.190426012,0.094686136,0.614933012,0.261779317,1.229263887,1.949721511,0.198855939,1.187415324,0.823423152,0.285112148,0.191780822,0.153695619,0.130362788,0.141201264,0.369411411,0.146018365,0.221285564,0.208941743,0.970344724,Control
362_13,0.321612903,0.494193548,0.303225806,1.916774194,2.633870968,0.227419355,0.197741935,3.155483871,0.189677419,2.192903226,0.364516129,0.303870968,0.28516129,0.272580645,0.742258065,0.598709677,1.272258065,0.872903226,0.408709677,0.651935484,0.302580645,0.357096774,0.186774194,0.829354839,1.661290323,0.990645161,0.233225806,0.25483871,0.516774194,0.173870968,0.429354839,1.508709677,0.543225806,0.603870968,0.721935484,0.904193548,0.733225806,0.468064516,0.693870968,0.379677419,0.403548387,0.530645161,0.549354839,0.118490967,0.818101311,0.125398512,1.102196245,0.219447396,0.226354942,0.714311017,0.073680482,0.120616366,0.145235565,0.117428268,0.136556854,0.150371945,0.168614949,0.106269926,0.183846971,0.08554729,0.615302869,0.267977329,1.219093163,1.847679773,0.173928445,1.076691463,0.787637265,0.253985122,0.173042862,0.132128941,0.117428268,0.156216791,0.325008856,0.144172866,0.222281261,0.204215374,0.890187744,Control
362_14,0.317186054,0.480407282,0.284480099,1.839247146,2.545819192,0.211663067,0.18389386,2.932428263,0.175563098,1.298364702,0.342486887,0.279851898,0.270904042,0.248997223,0.69669855,0.556309781,1.233878433,0.821659981,0.405121876,0.684048133,0.291885221,0.350817649,0.177105832,0.772909596,1.563406356,0.95927183,0.213514347,0.23881518,0.468682505,0.178031472,0.410058624,1.432582536,0.527614934,0.607219994,0.705337859,0.873495835,0.690836162,0.440296205,0.608145634,0.378278309,0.394014193,0.496451712,0.534094415,0.120907674,0.802529014,0.121600554,1.090940585,0.207517755,0.218257405,0.684392863,0.076043651,0.142906634,0.149662221,0.123852416,0.154512385,0.159016109,0.156591027,0.10670362,0.186904556,0.090074485,0.602286506,0.262601767,1.224839771,1.80807206,0.195738784,1.114498528,0.801143253,0.286679369,0.161441192,0.148103239,0.123852416,0.171141521,0.326866447,0.13840291,0.226745193,0.214446562,0.889485536,Control
362_15,0.295302013,0.451998833,0.27866939,1.708491392,2.341406478,0.210388095,0.181791655,2.833965568,0.168077035,1.122556172,0.329734462,0.269623577,0.259410563,0.233440327,0.687773563,0.52173913,1.151152612,0.800700321,0.392179749,0.588853224,0.266997374,0.333819667,0.163116428,0.731835425,1.494309892,0.888824044,0.201634082,0.227604319,0.44966443,0.156113219,0.390137146,1.466005252,0.497519697,0.561132186,0.641085498,0.82141815,0.643419901,0.416690983,0.565800992,0.34986869,0.374963525,0.48584768,0.503063904,0.132627423,0.843682699,0.128499641,1.116654702,0.216618808,0.229361091,0.71051687,0.084350323,0.13603733,0.144113424,0.129576454,0.155778894,0.163854989,0.161880833,0.102656138,0.183058148,0.088478105,0.629576454,0.265075377,1.249820531,1.886216798,0.206030151,1.19005743,0.831299354,0.29684135,0.188980617,0.149856425,0.129576454,0.155599426,0.378858579,0.143575018,0.229002154,0.211234745,0.930904523,Control
3478_1,0.44583838,0.719069043,0.419017131,2.859231701,5.321076311,0.229537982,0.171223395,3.518428794,0.224173732,1.502336044,0.504758609,0.321681952,0.397906212,0.290621215,0.986416335,0.737670877,1.881726942,2.107544558,0.485897214,0.844177193,0.340283786,0.356636096,0.169839073,2.102785949,3.974303513,1.514708427,0.258089635,0.331112649,0.875324451,0.16317702,0.416854127,2.650285517,0.338034262,0.481744246,0.360962104,0.764059526,0.563073196,0.45128915,0.653832843,0.42386226,0.326527081,0.468766223,0.307146565,0.212322054,1.169381564,0.185390898,1.657269545,0.324154026,0.527747958,2.264550758,0.351831972,0.151691949,0.209568261,0.125227538,0.176709452,0.174422404,0.231458576,0.124387398,0.223990665,0.12462077,0.513978996,0.32042007,1.884107351,2.192298716,0.134609102,1.109451575,0.886861144,0.205227538,0.136662777,0.10697783,0.125227538,0.114912485,0.578483081,0.195845974,0.149404901,0.182497083,1.7368028,Control
3478_2,0.427416551,0.723226704,0.432892907,2.939673157,5.384909597,0.234440195,0.169853964,3.541550765,0.238960362,1.575278164,0.521905424,0.328146732,0.412030598,0.294680111,1.015733658,0.760518081,1.909596662,2.350747566,0.494871349,0.820671071,0.352746871,0.371001391,0.173852573,2.125782337,4.187326147,1.479659249,0.262778164,0.341359527,0.905945758,0.159162031,0.424895688,2.757736439,0.352573018,0.507214882,0.363178025,0.779641864,0.590577191,0.480441586,0.640472879,0.440716273,0.341707232,0.462273992,0.323365786,0.223932207,1.238835046,0.196951249,1.679637656,0.347635514,0.512686894,2.365947499,0.353431062,0.160473384,0.2237861,0.132908002,0.190279063,0.182778941,0.269517362,0.136511956,0.232308966,0.133200214,0.543953636,0.352262212,1.964544879,2.369843666,0.159012322,1.202990308,0.917693469,0.224760142,0.135684021,0.121024692,0.132908002,0.124579944,0.595042127,0.208542346,0.161203916,0.19393172,1.843909804,Control
3478_3,0.456785746,0.750731318,0.463256803,3.09068345,5.576101409,0.244304583,0.178264338,3.654995125,0.235971988,1.722099105,0.512188636,0.350146264,0.438702243,0.314688414,1.094938392,0.799574506,2.001684248,2.618828118,0.553940254,0.854977396,0.346157256,0.384629022,0.186242354,2.272936796,4.404485418,1.580799575,0.279319209,0.364152114,0.931123127,0.165676802,0.440386491,2.860827941,0.369470792,0.529385693,0.386401915,0.868185445,0.65721124,0.516709512,0.670773868,0.479833348,0.36503856,0.508022338,0.355199007,0.216072747,1.17475997,0.198809084,1.661973781,0.349381462,0.472581241,2.467549852,0.331933161,0.167282127,0.219534712,0.128738922,0.180345273,0.175913959,0.251661743,0.125830871,0.222904357,0.131093058,0.52247969,0.34961226,1.78517356,2.193870015,0.161327548,1.151957164,0.872276588,0.229551329,0.12989291,0.12984675,0.128738922,0.132662482,0.566746677,0.200886263,0.165158789,0.179422083,1.770310192,Control
3478_4,0.366238662,0.589233125,0.364471669,2.534338556,4.605253858,0.234303216,0.187301213,3.230415832,0.194486983,1.342560961,0.430203793,0.30486512,0.372717635,0.276593238,0.874543527,0.612439628,1.699375663,2.084344446,0.49770291,0.725409353,0.318294263,0.342560961,0.16904229,1.45706208,3.18812581,1.412769466,0.255035929,0.315938273,0.777830133,0.154199552,0.383201791,2.389798563,0.323006243,0.467428437,0.388620568,0.733655319,0.566026623,0.393096949,0.600188479,0.405348098,0.319472258,0.423489221,0.480150783,0.199503211,1.066036593,0.175875439,1.974494123,0.337574215,0.480370774,1.959045196,0.349327517,0.150248395,0.20640979,0.127771719,0.178541137,0.175087847,0.239912759,0.121410396,0.222949231,0.1217739,0.519205138,0.32757785,1.786925966,2.269720102,0.141100206,1.146431601,0.88725312,0.205743366,0.142190719,0.109717678,0.127771719,0.115473161,0.55622198,0.202835333,0.16054768,0.190597359,1.763358779,Control
3478_5,0.385190459,0.60674024,0.376171829,2.584430996,4.786994185,0.24089237,0.169811321,3.230805743,0.190577904,1.457932835,0.427791622,0.320161386,0.384715794,0.289308176,0.896997745,0.639017444,1.709505162,2.273050908,0.51323128,0.700130533,0.320636051,0.352082592,0.171235315,1.460662157,3.283730865,1.425299632,0.256437641,0.301293461,0.796724813,0.153672719,0.396582414,2.394802421,0.326688027,0.495075353,0.387445117,0.740358372,0.597009612,0.432419604,0.608876231,0.419959653,0.33404533,0.437403584,0.488667379,0.203598658,1.057395547,0.181823727,1.980847819,0.336200061,0.452820982,2.045623666,0.336749009,0.165599268,0.218786215,0.132967368,0.180237877,0.177432144,0.245074718,0.122171394,0.22378774,0.12284233,0.533882281,0.344983227,1.806221409,2.323940226,0.155962184,1.116376944,0.908081732,0.22146996,0.14126258,0.120158585,0.132967368,0.123025313,0.551204636,0.211405916,0.166453187,0.1915828,1.807502287,Control
3478_6,0.377387775,0.63061127,0.39099809,2.666427889,5.101838586,0.24438873,0.17669532,3.271489971,0.194842407,1.531518625,0.436962751,0.320916905,0.401504298,0.294531996,0.948424069,0.668338109,1.768147087,2.521489971,0.55265043,0.673591213,0.317215855,0.356614136,0.180993314,1.559694365,3.382999045,1.43982808,0.272206304,0.320558739,0.805276982,0.155802292,0.404847182,2.45391595,0.343481375,0.510983763,0.388371538,0.810410697,0.665830946,0.464063992,0.625238777,0.449379179,0.354703916,0.469675263,0.558500478,0.191767301,1.045111472,0.18474222,1.897875058,0.337900604,0.409777055,2.179052485,0.318625174,0.168543892,0.211797492,0.12854157,0.177136554,0.178529958,0.233917789,0.125638644,0.209765444,0.120645611,0.492626568,0.325708314,1.682710172,2.197224803,0.15524849,1.106072922,0.868555504,0.226486298,0.137076173,0.122851835,0.12854157,0.124071064,0.525836043,0.207268927,0.167614956,0.191651184,1.707094752,Control
3478_7,0.353194544,0.544867193,0.339267767,2.309547739,4.232160804,0.233309404,0.173007897,2.883417085,0.182770998,1.219813352,0.39971285,0.322613065,0.373151472,0.266762383,0.819382627,0.56109117,1.560373295,2.045369706,0.48241206,0.660732233,0.330653266,0.342139268,0.170854271,1.195979899,2.88384781,1.366547021,0.254271357,0.277961235,0.730796841,0.159798995,0.362383345,2.112993539,0.305814788,0.465613783,0.383345298,0.697918162,0.560947595,0.364680546,0.572290022,0.382483848,0.31959799,0.400717875,0.466044508,0.170129667,0.90134354,0.165677238,2.211763787,0.318231526,0.420793626,1.655600687,0.296203718,0.144039994,0.19731292,0.116388064,0.156069364,0.159350102,0.197547258,0.121621622,0.191688799,0.103030776,0.513435401,0.305577254,1.564208717,2.113810342,0.139900016,1.134900797,0.83510389,0.208717388,0.154663334,0.131541947,0.116388064,0.12380878,0.511092017,0.197000469,0.169739103,0.205046087,1.760818622,Control
3478_8,0.344949272,0.574180268,0.350977797,2.41493898,4.38391413,0.240111748,0.181590943,2.959123658,0.206734304,1.350242611,0.419791207,0.310836642,0.378620791,0.286428466,0.845169828,0.58667843,1.682105573,2.271283635,0.520658727,0.695338921,0.322011469,0.360682253,0.178356124,1.25628584,3.029554477,1.40229378,0.258638436,0.293633289,0.761211587,0.179238347,0.387884135,2.219085429,0.344949272,0.475518306,0.39655933,0.731510072,0.590501397,0.408763417,0.609616233,0.433759741,0.346419644,0.436700485,0.505072783,0.170865781,0.896091006,0.164757978,2.062910368,0.319896167,0.399526645,1.78111162,0.298900596,0.150862727,0.196976638,0.121545274,0.160177126,0.150328294,0.198579936,0.124293785,0.187356848,0.102992823,0.488395175,0.323255459,1.51610933,2.071919377,0.160100779,1.13963964,0.820506948,0.213696748,0.149564819,0.138112689,0.121545274,0.125973431,0.486410139,0.204993129,0.176668194,0.187356848,1.733852497,Control
3478_9,0.346266044,0.565781797,0.369603267,2.501458576,4.615665111,0.248833139,0.179696616,2.995186698,0.183634772,1.449387398,0.414089848,0.320303384,0.388273046,0.289235706,0.889002334,0.603413069,1.646441074,2.42327888,0.539964994,0.663506418,0.310822637,0.364206534,0.187427071,1.2957993,3.069574096,1.388273046,0.264294049,0.305863477,0.755688448,0.165985998,0.382292882,2.275525088,0.325116686,0.496791132,0.385647608,0.807176196,0.660735123,0.442532089,0.600058343,0.431592765,0.363914819,0.460035006,0.521732789,0.168872225,0.893250993,0.169680929,2.09241288,0.327378327,0.351051316,1.946184385,0.279370681,0.166004999,0.197029849,0.115791795,0.158947214,0.164167034,0.192177621,0.121526246,0.18173798,0.103146596,0.483531834,0.330833701,1.46743126,2.020952801,0.161667402,1.055580062,0.800764593,0.219453022,0.147551831,0.133656815,0.115791795,0.129980885,0.479782385,0.191148361,0.179679459,0.184458168,1.601308631,Control
3478_10,0.362734289,0.489893422,0.320470415,2.111172363,3.166115399,0.228959941,0.178794561,2.499632488,0.177692025,1.161153988,0.427783903,0.299338479,0.359059169,0.266629915,0.764976112,0.521131937,1.398934215,2.082322675,0.469864021,0.611172363,0.333149577,0.332965821,0.192024991,1.005328923,2.531789783,1.337375965,0.257809629,0.280411613,0.678978317,0.165012863,0.365123117,1.755972069,0.290885704,0.433112826,0.343807424,0.660786476,0.529584712,0.319551635,0.553472988,0.356486586,0.298052187,0.382579934,0.362918045,0.154615913,0.731384283,0.160404199,2.086628078,0.298930639,0.436672226,1.927401158,0.296379869,0.13283626,0.192288826,0.10615128,0.153634847,0.1274404,0.180319827,0.120376729,0.180319827,0.095555774,0.468753066,0.274992642,1.366231728,2.083586775,0.124104778,1.186598646,0.927499264,0.215834396,0.152555675,0.11409791,0.10615128,0.127930933,0.461885608,0.187677818,0.152849995,0.210144217,1.793780045,Control
3478_11,0.331241283,0.480299861,0.311541144,2.011680614,3.233960948,0.216004184,0.19525802,2.34832636,0.17346583,1.095188285,0.391562064,0.275104603,0.329846583,0.248256625,0.734135286,0.493898187,1.327580195,1.982566248,0.45223152,0.569735007,0.322524407,0.323570432,0.181311018,0.932705718,2.407078103,1.279811715,0.239714086,0.263598326,0.657775453,0.15306834,0.348849372,1.705369596,0.283821478,0.407949791,0.332635983,0.633368201,0.525104603,0.311018131,0.513423989,0.346582985,0.294456067,0.395223152,0.352336123,0.165499556,0.717723641,0.165203669,2.124963014,0.303580235,0.437123977,1.940132163,0.298155637,0.138277937,0.196962225,0.107801558,0.149521649,0.141335437,0.174080284,0.121609626,0.190551336,0.099713976,0.459611402,0.285432488,1.342144196,2.078212842,0.133346484,1.260676595,0.906105139,0.219548279,0.155044876,0.124173982,0.107801558,0.138179308,0.474800276,0.192918434,0.17033238,0.211953842,1.81605681,Control
3478_12,0.362683824,0.512683824,0.323897059,2.169301471,3.468566176,0.238051471,0.185661765,2.547610294,0.182904412,1.195955882,0.43125,0.285661765,0.359926471,0.269669118,0.781433824,0.534558824,1.400183824,1.982536765,0.481433824,0.629044118,0.331617647,0.364705882,0.179595588,1.060110294,2.555698529,1.344301471,0.256433824,0.284007353,0.703308824,0.167647059,0.366911765,1.806433824,0.303492647,0.465257353,0.376102941,0.671875,0.587132353,0.337316176,0.567463235,0.367463235,0.335661765,0.414154412,0.381985294,0.163043478,0.702075099,0.165909091,2.10187747,0.305335968,0.424407115,1.878359684,0.28784585,0.145059289,0.186857708,0.102964427,0.150889328,0.13784585,0.16729249,0.120355731,0.196837945,0.097134387,0.432806324,0.294367589,1.289229249,1.987944664,0.131916996,1.14298419,0.895750988,0.212450593,0.162549407,0.141897233,0.102964427,0.15,0.457806324,0.210770751,0.183003953,0.208399209,1.771640316,Control
3478_13,0.339014758,0.494907504,0.297027645,2.004988568,3.078362087,0.237580545,0.183122012,2.300561214,0.188526294,1.200997714,0.425067554,0.284764082,0.326959052,0.267719809,0.758885887,0.477655373,1.315111203,2.105383496,0.469341093,0.601330285,0.379546872,0.364165454,0.174392018,0.901267928,2.392434005,1.309291208,0.252961962,0.302847641,0.683018084,0.168779879,0.351070464,1.725005196,0.290376221,0.417376845,0.326127624,0.656828102,0.540220328,0.309914779,0.500935356,0.346289753,0.295364789,0.406983995,0.37206402,0.151355956,0.666335368,0.158029249,2.190117848,0.28169814,0.422121255,1.498367173,0.266079796,0.145960528,0.18245066,0.107056652,0.153059776,0.132329973,0.163708647,0.109754366,0.17009797,0.086894789,0.494391594,0.289365327,1.522930569,2.057787874,0.138009371,1.185858299,0.950163283,0.22462019,0.188697998,0.142268919,0.107056652,0.152775806,0.488428227,0.209285816,0.209711771,0.232003408,1.7320744,Control
3478_14,0.344676409,0.482463466,0.312943633,2.057411273,3.237578288,0.230688935,0.187056367,2.34091858,0.183507307,1.179123173,0.427348643,0.294572025,0.337578288,0.266388309,0.741544885,0.505219207,1.340709812,2.20960334,0.505636743,0.608768267,0.334446764,0.350939457,0.202087683,0.949269311,2.410229645,1.327974948,0.255741127,0.27954071,0.672442589,0.166388309,0.35782881,1.743215031,0.291858038,0.431106472,0.339874739,0.66263048,0.552818372,0.322546973,0.532985386,0.366388309,0.319832985,0.379749478,0.349478079,0.152986131,0.670393433,0.167138409,2.111944523,0.301585055,0.411406736,1.548400793,0.275969431,0.143928673,0.175771299,0.099632041,0.149448061,0.13005944,0.170110388,0.115199547,0.186810076,0.09043306,0.509482027,0.29422587,1.486555335,1.988112086,0.143645627,1.172940843,0.925417492,0.23931503,0.183555052,0.142371922,0.099632041,0.163458817,0.471270875,0.224738183,0.212567223,0.258420606,1.743136145,Control
